City_ID,City,Lat,Lng,Max Temp,% Humidity,% Cloudiness,Wind Speed,Country,Date,Weather description
1322,Pochutla,15.7432,-96.4661,71.82,57,1,3.47,MX,2022-03-29 09:00:38,clear sky
1323,Oktyabrskiy,54.4815,53.471,32.9,100,100,19.8,RU,2022-03-29 09:00:38,light snow
1324,Tres Arroyos,-38.3739,-60.2798,59.49,90,55,12.5,AR,2022-03-29 09:00:39,broken clouds
1325,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 08:54:27,overcast clouds
1326,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1327,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1328,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 08:55:41,overcast clouds
1329,Nikolayevsk-Na-Amure,53.1406,140.73,29.79,98,100,4.05,RU,2022-03-29 09:00:40,overcast clouds
1330,Huarmey,-10.0681,-78.1522,70.32,86,77,9.91,PE,2022-03-29 09:00:40,broken clouds
1331,Atuona,-9.8,-139.0333,78.87,80,75,14.79,PF,2022-03-29 08:56:59,broken clouds
1332,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1333,Chokurdakh,70.6333,147.9167,-8.84,90,13,4.23,RU,2022-03-29 09:00:41,few clouds
1334,New Norfolk,-42.7826,147.0587,61.92,65,97,1.01,AU,2022-03-29 08:59:36,overcast clouds
1335,Liuzhou,24.3126,109.3892,63.25,90,100,1.5,CN,2022-03-29 09:00:42,overcast clouds
1336,Carnarvon,-24.8667,113.6333,82.47,69,34,17.27,AU,2022-03-29 08:59:35,scattered clouds
1337,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 08:58:07,light snow
1338,Kavieng,-2.5744,150.7967,82.96,72,4,12.41,PG,2022-03-29 09:00:43,clear sky
1339,Carnarvon,-24.8667,113.6333,82.47,69,34,17.27,AU,2022-03-29 08:59:35,scattered clouds
1340,Jamestown,42.097,-79.2353,21.72,60,100,4.0,US,2022-03-29 08:59:38,overcast clouds
1341,Whitianga,-36.8333,175.7,66.87,84,12,9.93,NZ,2022-03-29 09:00:44,few clouds
1342,East London,-33.0153,27.9116,92.34,38,0,9.22,ZA,2022-03-29 08:55:38,clear sky
1343,Pisco,-13.7,-76.2167,66.25,82,40,13.8,PE,2022-03-29 08:54:20,scattered clouds
1344,Hobart,-42.8794,147.3294,62.28,81,75,16.11,AU,2022-03-29 08:56:13,broken clouds
1345,San Rafael,-34.6177,-68.3301,59.56,27,0,10.29,AR,2022-03-29 08:58:04,clear sky
1346,Ganzhou,28.8184,115.4327,68.5,64,100,5.59,CN,2022-03-29 09:00:45,overcast clouds
1347,Tiksi,71.6872,128.8694,1.98,89,100,4.05,RU,2022-03-29 08:52:59,overcast clouds
1348,Olafsvik,64.8945,-23.7142,34.65,80,100,12.73,IS,2022-03-29 08:57:16,overcast clouds
1349,Ordynskoye,54.3656,81.8994,35.42,95,100,9.28,RU,2022-03-29 09:00:46,overcast clouds
1350,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:00:46,scattered clouds
1351,Baihar,22.1,80.55,100.9,7,92,8.75,IN,2022-03-29 09:00:47,overcast clouds
1352,Hobart,-42.8794,147.3294,62.28,81,75,16.11,AU,2022-03-29 08:56:13,broken clouds
1353,Bakaly,55.1789,53.8028,28.31,95,100,20.56,RU,2022-03-29 09:00:47,snow
1354,Flin Flon,54.7682,-101.865,20.61,96,100,5.1,CA,2022-03-29 09:00:48,light snow
1355,Moranbah,-22.0016,148.0466,80.67,32,1,11.74,AU,2022-03-29 09:00:48,clear sky
1356,Salinas,36.6777,-121.6555,54.12,85,40,5.75,US,2022-03-29 09:00:00,scattered clouds
1357,Kaka,37.3482,59.6143,51.57,43,68,6.51,TM,2022-03-29 09:00:49,broken clouds
1358,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 08:59:27,light snow
1359,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:00:46,scattered clouds
1360,Dhandhuka,22.3667,71.9833,105.76,7,5,15.01,IN,2022-03-29 09:00:50,clear sky
1361,Atuona,-9.8,-139.0333,78.87,80,75,14.79,PF,2022-03-29 08:56:59,broken clouds
1362,Sorland,67.667,12.6934,32.22,69,100,16.98,NO,2022-03-29 09:00:50,light snow
1363,Tuktoyaktuk,69.4541,-133.0374,-19.84,99,30,7.92,CA,2022-03-29 08:58:06,scattered clouds
1364,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:50:56,broken clouds
1365,Asau,46.4333,26.4,49.12,39,98,4.7,RO,2022-03-29 09:01:51,overcast clouds
1366,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:01:51,scattered clouds
1367,Chernyshevskiy,63.0128,112.4714,16.38,80,100,7.31,RU,2022-03-29 09:01:52,overcast clouds
1368,Tucupita,9.0622,-62.051,69.55,99,99,2.68,VE,2022-03-29 09:01:52,overcast clouds
1369,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:01:53,scattered clouds
1370,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1371,Kabardinka,44.6514,37.9428,49.06,61,38,18.68,RU,2022-03-29 09:01:54,scattered clouds
1372,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 08:55:32,overcast clouds
1373,Kloulklubed,7.0419,134.2556,82.9,75,68,13.94,PW,2022-03-29 09:01:55,broken clouds
1374,Saint-Philippe,-21.3585,55.7679,85.59,81,96,3.18,RE,2022-03-29 09:01:56,light rain
1375,Ust-Kuyga,70.0167,135.6,1.54,95,95,1.97,RU,2022-03-29 09:01:56,overcast clouds
1376,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:01:53,scattered clouds
1377,Sharqpur,31.4633,74.1,98.73,5,0,5.32,PK,2022-03-29 09:01:57,clear sky
1378,San Cristobal,7.7669,-72.225,65.84,87,100,2.44,VE,2022-03-29 09:01:57,overcast clouds
1379,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1380,Atuona,-9.8,-139.0333,78.87,80,75,14.79,PF,2022-03-29 08:56:59,broken clouds
1381,Soc Trang,9.6033,105.98,90.66,50,29,11.99,VN,2022-03-29 09:01:58,scattered clouds
1382,Tiksi,71.6872,128.8694,1.98,89,100,4.05,RU,2022-03-29 08:52:59,overcast clouds
1383,Vega De Alatorre,20.0333,-96.6333,68.77,78,0,6.76,MX,2022-03-29 09:01:58,clear sky
1384,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1385,Nanortalik,60.1432,-45.2371,25.27,76,26,4.59,GL,2022-03-29 09:01:59,scattered clouds
1386,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 08:58:07,light snow
1387,Codrington,-38.2667,141.9667,59.14,65,98,9.33,AU,2022-03-29 09:02:00,overcast clouds
1388,Hilo,19.7297,-155.09,70.25,95,100,3.0,US,2022-03-29 09:01:02,moderate rain
1389,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1390,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 08:59:27,light snow
1391,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1392,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:01:53,scattered clouds
1393,Quartucciu,39.2519,9.1794,62.01,57,0,9.22,IT,2022-03-29 09:02:02,clear sky
1394,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1395,Muromtsevo,56.3724,75.2418,32.5,98,99,9.64,RU,2022-03-29 09:02:02,overcast clouds
1396,Omsukchan,62.5333,155.8,3.43,96,100,6.17,RU,2022-03-29 09:02:03,overcast clouds
1397,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1398,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 08:54:23,few clouds
1399,Kununurra,-15.7667,128.7333,94.98,36,100,4.61,AU,2022-03-29 09:02:03,overcast clouds
1400,Luderitz,-26.6481,15.1594,66.54,73,79,2.66,NA,2022-03-29 09:02:04,broken clouds
1401,Namatanai,-3.6667,152.4333,81.73,76,60,12.5,PG,2022-03-29 09:02:04,broken clouds
1402,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:00:46,scattered clouds
1403,Shimoda,34.6667,138.95,53.96,90,100,13.18,JP,2022-03-29 08:59:18,light rain
1404,Ponta Do Sol,32.6667,-17.1,66.06,73,60,6.22,PT,2022-03-29 09:02:05,broken clouds
1405,Axim,4.8699,-2.2405,84.81,73,14,5.46,GH,2022-03-29 09:02:05,few clouds
1406,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1407,Parana,-31.732,-60.5238,67.55,89,0,8.7,AR,2022-03-29 09:00:43,clear sky
1408,Bethel,41.3712,-73.414,23.36,64,8,1.99,US,2022-03-29 09:01:57,clear sky
1409,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:01:51,scattered clouds
1410,Ladnun,27.65,74.3833,103.75,6,0,10.33,IN,2022-03-29 09:02:07,clear sky
1411,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 08:59:27,light snow
1412,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1413,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1414,Saskylakh,71.9167,114.0833,-3.8,93,100,9.31,RU,2022-03-29 09:03:08,overcast clouds
1415,Guerrero Negro,27.9769,-114.0611,60.87,90,95,14.43,MX,2022-03-29 08:58:29,overcast clouds
1416,Pacific Grove,36.6177,-121.9166,53.28,91,11,5.01,US,2022-03-29 09:03:09,few clouds
1417,Tuktoyaktuk,69.4541,-133.0374,-19.84,99,30,7.92,CA,2022-03-29 08:58:06,scattered clouds
1418,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 08:55:41,overcast clouds
1419,Hilo,19.7297,-155.09,70.25,95,100,3.0,US,2022-03-29 09:01:02,moderate rain
1420,Georgetown,5.4112,100.3354,89.53,66,20,8.05,MY,2022-03-29 09:03:11,thunderstorm
1421,Kloulklubed,7.0419,134.2556,82.9,75,68,13.94,PW,2022-03-29 09:01:55,broken clouds
1422,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 08:59:27,light snow
1423,Port Blair,11.6667,92.75,87.84,66,40,6.91,IN,2022-03-29 09:03:12,scattered clouds
1424,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:00:46,scattered clouds
1425,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1426,Loa Janan,-0.583,117.095,79.79,87,78,4.23,ID,2022-03-29 09:03:14,broken clouds
1427,Ambikapur,23.1167,83.2,102.07,5,36,9.33,IN,2022-03-29 09:03:14,scattered clouds
1428,Waddan,29.1614,16.139,69.48,35,3,2.89,LY,2022-03-29 09:03:15,clear sky
1429,Sur,22.5667,59.5289,82.13,58,0,11.83,OM,2022-03-29 08:59:34,clear sky
1430,Saint Anthony,45.0205,-93.218,35.38,45,100,12.66,US,2022-03-29 09:03:16,overcast clouds
1431,Omboue,-1.5746,9.2618,77.45,89,100,6.89,GA,2022-03-29 09:03:16,overcast clouds
1432,Port Lincoln,-34.7333,135.8667,64.98,72,16,14.0,AU,2022-03-29 09:03:17,few clouds
1433,Kodiak,57.79,-152.4072,35.11,93,100,0.0,US,2022-03-29 09:03:18,light rain
1434,Urucui,-7.2294,-44.5561,73.35,96,100,2.62,BR,2022-03-29 09:03:18,overcast clouds
1435,Kapaa,22.0752,-159.319,71.58,84,100,9.64,US,2022-03-29 08:58:16,overcast clouds
1436,Provideniya,64.3833,-173.3,4.96,75,3,9.17,RU,2022-03-29 09:03:19,clear sky
1437,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 08:55:41,overcast clouds
1438,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1439,Saint George,37.1041,-113.5841,50.63,85,100,6.91,US,2022-03-29 09:00:16,light rain
1440,Jamestown,42.097,-79.2353,21.72,60,100,4.0,US,2022-03-29 08:59:38,overcast clouds
1441,Chikodi,16.4333,74.6,100.09,11,1,9.1,IN,2022-03-29 09:03:21,clear sky
1442,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1443,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1444,Baykit,61.67,96.37,30.25,71,100,6.91,RU,2022-03-29 09:03:22,overcast clouds
1445,Georgetown,5.4112,100.3354,89.53,66,20,8.05,MY,2022-03-29 09:03:11,thunderstorm
1446,Kruisfontein,-34.0033,24.7314,93.67,24,96,26.19,ZA,2022-03-29 09:03:23,overcast clouds
1447,Puerto Ayora,-0.7393,-90.3518,77.25,86,67,4.45,EC,2022-03-29 08:55:40,broken clouds
1448,Kemijarvi,66.7131,27.4306,26.47,78,100,11.56,FI,2022-03-29 09:03:24,light snow
1449,Yellowknife,62.456,-114.3525,5.56,92,86,1.99,CA,2022-03-29 09:00:07,overcast clouds
1450,Yellowknife,62.456,-114.3525,5.56,92,86,1.99,CA,2022-03-29 09:00:07,overcast clouds
1451,Soyo,-6.1349,12.3689,75.96,93,100,8.99,AO,2022-03-29 09:03:25,moderate rain
1452,Chuy,-33.6971,-53.4616,60.19,93,5,7.38,UY,2022-03-29 08:58:05,light rain
1453,Fuzhou,26.0614,119.3061,65.97,76,72,3.27,CN,2022-03-29 09:03:26,broken clouds
1454,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 08:58:07,light snow
1455,Dudinka,69.4058,86.1778,18.63,91,100,17.43,RU,2022-03-29 09:03:27,overcast clouds
1456,Norman Wells,65.282,-126.8329,-3.42,98,78,5.3,CA,2022-03-29 09:03:27,broken clouds
1457,Sitka,57.0531,-135.33,40.89,75,100,11.5,US,2022-03-29 08:55:42,light rain
1458,Guerrero Negro,27.9769,-114.0611,60.87,90,95,14.43,MX,2022-03-29 08:58:29,overcast clouds
1459,Barrow,71.2906,-156.7887,-5.78,71,0,16.11,US,2022-03-29 09:04:29,clear sky
1460,Pochutla,15.7432,-96.4661,71.82,57,1,3.47,MX,2022-03-29 09:00:38,clear sky
1461,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1462,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1463,Sao Domingos Do Maranhao,-5.5758,-44.3853,71.56,99,100,1.61,BR,2022-03-29 08:59:51,overcast clouds
1464,Barrow,71.2906,-156.7887,-5.78,71,0,16.11,US,2022-03-29 09:04:29,clear sky
1465,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 08:55:41,overcast clouds
1466,Chokurdakh,70.6333,147.9167,-8.84,90,13,4.23,RU,2022-03-29 09:00:41,few clouds
1467,Temiscaming,46.7212,-79.0971,3.16,98,41,3.51,CA,2022-03-29 09:04:30,scattered clouds
1468,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1469,Chiredzi,-21.05,31.6667,79.47,48,37,8.25,ZW,2022-03-29 09:04:31,scattered clouds
1470,Epe,6.5841,3.9834,88.41,63,62,4.03,NG,2022-03-29 08:59:58,light rain
1471,Kula,38.5473,28.6498,49.86,78,100,8.14,TR,2022-03-29 09:04:32,light rain
1472,Xam Nua,20.4197,104.0439,75.72,66,59,1.59,LA,2022-03-29 09:04:32,broken clouds
1473,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 08:58:07,light snow
1474,Hilo,19.7297,-155.09,70.25,95,100,3.0,US,2022-03-29 09:01:02,moderate rain
1475,Saldanha,-33.0117,17.9442,64.22,84,100,20.65,ZA,2022-03-29 09:01:19,light rain
1476,Codajas,-3.8367,-62.0569,71.6,99,100,2.64,BR,2022-03-29 09:04:33,overcast clouds
1477,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 09:04:33,overcast clouds
1478,Hualmay,-11.0964,-77.6139,69.73,85,85,9.91,PE,2022-03-29 09:04:34,overcast clouds
1479,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 08:55:41,overcast clouds
1480,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:01:51,scattered clouds
1481,Georgetown,5.4112,100.3354,89.53,66,20,8.05,MY,2022-03-29 09:03:11,thunderstorm
1482,Amga,60.8953,131.9608,23.68,95,100,9.01,RU,2022-03-29 09:04:35,snow
1483,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 09:04:35,few clouds
1484,Kapaa,22.0752,-159.319,71.58,84,100,9.64,US,2022-03-29 08:58:16,overcast clouds
1485,Bograd,54.2344,90.8328,38.05,68,53,5.01,RU,2022-03-29 09:04:36,broken clouds
1486,Pelym,61.0108,61.9978,26.64,63,100,9.37,RU,2022-03-29 09:04:36,overcast clouds
1487,Linjiang,41.8069,126.9078,46.44,42,100,6.31,CN,2022-03-29 09:04:36,overcast clouds
1488,Brigham City,41.5102,-112.0155,53.19,64,40,5.75,US,2022-03-29 09:04:37,scattered clouds
1489,Hokitika,-42.7167,170.9667,60.64,88,88,4.63,NZ,2022-03-29 09:04:37,overcast clouds
1490,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1491,Grodzisk Wielkopolski,52.2276,16.3653,46.13,77,100,11.34,PL,2022-03-29 09:04:38,overcast clouds
1492,Albany,42.6001,-73.9662,18.68,63,24,1.99,US,2022-03-29 08:56:45,few clouds
1493,Pokhara,28.2333,83.9833,87.69,17,0,9.17,NP,2022-03-29 09:02:03,clear sky
1494,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1495,Kamina,-8.7386,24.9906,71.49,85,100,2.13,CD,2022-03-29 09:04:39,moderate rain
1496,Ilebo,-4.3167,20.5833,73.04,97,100,0.76,CD,2022-03-29 09:02:17,overcast clouds
1497,Pulandian,39.3953,121.9669,49.28,55,100,9.84,CN,2022-03-29 09:04:40,moderate rain
1498,Qaanaaq,77.484,-69.3632,9.45,95,100,0.25,GL,2022-03-29 08:59:20,overcast clouds
1499,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:01:53,scattered clouds
1500,Hithadhoo,-0.6,73.0833,82.02,66,0,8.03,MV,2022-03-29 09:04:40,clear sky
1501,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1502,Torbay,47.6666,-52.7314,36.37,93,40,13.8,CA,2022-03-29 08:56:55,scattered clouds
1503,Hithadhoo,-0.6,73.0833,82.02,66,0,8.03,MV,2022-03-29 09:04:40,clear sky
1504,Tortoli,39.9256,9.6572,59.9,59,97,5.01,IT,2022-03-29 09:04:41,overcast clouds
1505,Severo-Kurilsk,50.6789,156.125,28.49,73,92,36.53,RU,2022-03-29 08:58:11,overcast clouds
1506,Jamestown,42.097,-79.2353,21.72,60,100,4.0,US,2022-03-29 08:59:38,overcast clouds
1507,Manggar,-2.8833,108.2667,85.55,66,71,4.79,ID,2022-03-29 09:05:44,broken clouds
1508,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1509,Kimbe,-5.5502,150.1429,77.14,90,95,1.88,PG,2022-03-29 09:05:45,overcast clouds
1510,Bathsheba,13.2167,-59.5167,77.61,73,20,17.27,BB,2022-03-29 08:58:14,few clouds
1511,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1512,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1513,Shelburne,44.0787,-80.2041,13.3,86,75,8.32,CA,2022-03-29 09:05:46,broken clouds
1514,Coronado,32.6859,-117.1831,56.26,92,100,5.01,US,2022-03-29 09:05:33,overcast clouds
1515,Abbeville,50.1,1.8333,53.49,83,100,10.85,FR,2022-03-29 09:05:47,light rain
1516,Matay,28.419,30.7792,72.95,26,0,9.17,EG,2022-03-29 09:05:47,clear sky
1517,Atuona,-9.8,-139.0333,78.87,80,75,14.79,PF,2022-03-29 08:56:59,broken clouds
1518,Gimli,50.6336,-96.9907,24.93,94,100,14.63,CA,2022-03-29 09:05:04,light snow
1519,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:00:46,scattered clouds
1520,Khatanga,71.9667,102.5,0.64,92,99,6.29,RU,2022-03-29 08:56:54,overcast clouds
1521,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:01:53,scattered clouds
1522,Kapaa,22.0752,-159.319,71.58,84,100,9.64,US,2022-03-29 08:58:16,overcast clouds
1523,Dubti,11.7361,41.0853,92.7,17,34,13.38,ET,2022-03-29 09:05:49,scattered clouds
1524,Port Elizabeth,-33.918,25.5701,87.87,40,61,10.31,ZA,2022-03-29 09:05:49,broken clouds
1525,Sorland,67.667,12.6934,32.22,69,100,16.98,NO,2022-03-29 09:00:50,light snow
1526,Bilibino,68.0546,166.4372,-5.3,87,100,5.91,RU,2022-03-29 09:05:50,overcast clouds
1527,Oum Hadjer,13.2954,19.6966,88.66,5,18,12.26,TD,2022-03-29 09:05:50,few clouds
1528,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1529,Cape Town,-33.9258,18.4232,64.11,89,100,16.11,ZA,2022-03-29 08:55:53,light intensity drizzle rain
1530,Havre-Saint-Pierre,50.2334,-63.5986,32.36,100,100,5.75,CA,2022-03-29 09:05:51,overcast clouds
1531,Aklavik,68.2191,-135.0107,-21.33,100,98,0.96,CA,2022-03-29 09:05:51,overcast clouds
1532,Upernavik,72.7868,-56.1549,18.82,74,100,4.97,GL,2022-03-29 09:05:52,overcast clouds
1533,Tura,25.5198,90.2201,84.61,36,73,3.27,IN,2022-03-29 09:05:52,broken clouds
1534,Inuvik,68.3499,-133.7218,-22.02,100,49,4.14,CA,2022-03-29 09:05:53,scattered clouds
1535,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1536,Upernavik,72.7868,-56.1549,18.82,74,100,4.97,GL,2022-03-29 09:05:52,overcast clouds
1537,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1538,Kavieng,-2.5744,150.7967,82.96,72,4,12.41,PG,2022-03-29 09:00:43,clear sky
1539,Aklavik,68.2191,-135.0107,-21.33,100,98,0.96,CA,2022-03-29 09:05:51,overcast clouds
1540,Tecoanapa,16.5167,-98.75,75.67,64,1,4.32,MX,2022-03-29 09:05:54,clear sky
1541,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:01:51,scattered clouds
1542,Hun,29.1268,15.9477,68.77,36,9,4.25,LY,2022-03-29 09:05:55,clear sky
1543,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1544,Jamestown,42.097,-79.2353,21.72,60,100,4.0,US,2022-03-29 08:59:38,overcast clouds
1545,Sao Filipe,14.8961,-24.4956,70.61,77,0,10.33,CV,2022-03-29 09:05:56,clear sky
1546,Half Moon Bay,37.4636,-122.4286,53.92,91,100,16.11,US,2022-03-29 09:05:57,mist
1547,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1548,Cabedelo,-6.9811,-34.8339,77.67,76,100,12.1,BR,2022-03-29 09:05:57,overcast clouds
1549,Erenhot,43.6475,111.9767,43.16,22,85,11.95,CN,2022-03-29 09:05:58,overcast clouds
1550,Hilo,19.7297,-155.09,70.25,95,100,3.0,US,2022-03-29 09:01:02,moderate rain
1551,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1552,Khani,41.9563,42.9566,47.77,93,57,5.66,GE,2022-03-29 09:06:59,broken clouds
1553,Puerto Ayora,-0.7393,-90.3518,77.25,86,67,4.45,EC,2022-03-29 09:05:04,broken clouds
1554,Clyde River,70.4692,-68.5914,1.63,85,100,17.27,CA,2022-03-29 09:03:19,overcast clouds
1555,Clyde River,70.4692,-68.5914,1.63,85,100,17.27,CA,2022-03-29 09:03:19,overcast clouds
1556,Hithadhoo,-0.6,73.0833,82.02,66,0,8.03,MV,2022-03-29 09:04:40,clear sky
1557,Ekhabi,53.5102,142.9671,27.03,91,100,11.83,RU,2022-03-29 09:07:00,overcast clouds
1558,Kalispell,48.1958,-114.3129,45.28,65,75,23.02,US,2022-03-29 09:05:14,broken clouds
1559,Khatanga,71.9667,102.5,0.64,92,99,6.29,RU,2022-03-29 09:07:01,overcast clouds
1560,Deniliquin,-35.5333,144.9667,75.11,33,0,7.61,AU,2022-03-29 09:07:01,clear sky
1561,Gravdal,68.1214,13.5031,30.09,74,40,9.22,NO,2022-03-29 09:07:02,scattered clouds
1562,Butaritari,3.0707,172.7902,81.19,72,26,9.42,KI,2022-03-29 09:07:02,scattered clouds
1563,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1564,Coahuayana,18.7333,-103.6833,67.48,53,6,3.4,MX,2022-03-29 09:07:03,clear sky
1565,Tuktoyaktuk,69.4541,-133.0374,-19.84,99,30,7.92,CA,2022-03-29 08:58:06,scattered clouds
1566,Zambezi,-13.5432,23.1047,72.27,84,98,5.48,ZM,2022-03-29 09:07:03,light rain
1567,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1568,Leningradskiy,69.3833,178.4167,-17.9,100,25,3.69,RU,2022-03-29 09:07:04,scattered clouds
1569,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1570,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1571,Les Cayes,18.2,-73.75,73.6,79,86,8.21,HT,2022-03-29 09:07:05,overcast clouds
1572,Viedma,-40.8135,-62.9967,60.39,42,1,22.1,AR,2022-03-29 09:07:05,clear sky
1573,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1574,Ukiah,39.1502,-123.2078,49.64,94,75,0.0,US,2022-03-29 09:06:28,broken clouds
1575,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 08:58:06,overcast clouds
1576,Sao Joao Da Barra,-21.6403,-41.0511,74.77,88,100,2.37,BR,2022-03-29 09:07:07,overcast clouds
1577,Maine-Soroa,13.2114,12.0241,83.91,7,82,16.24,NE,2022-03-29 09:07:07,broken clouds
